id,name,country_id,full_date,year,month,day,wgs_long,wgs_lat,championship_type,is_championship
BiNxNdo2025,BiNxNdo 2025,Philippines,2025-05-31,2025,5,31,120.975949,14.59849,,0
BioAteneuSantos2023,Bio Ateneu Santos 2023,Brazil,2023-06-03,2023,6,3,-46.33794,-23.953963,,0
BioFortec2024,Bio Fortec 2024,Brazil,2024-08-03,2024,8,3,-46.378478,-23.967693,,0
BiratnagarOpen2018,Biratnagar Open 2018,Nepal,2018-09-15,2018,9,15,87.274566,26.45336,,0
BirehCubing2025,Bireh Cubing 2025,Palestine,2025-11-27,2025,11,27,35.212635,31.904212,,0
BirkelandOpen2024,Birkeland Open 2024,Norway,2024-09-14,2024,9,14,8.228885,58.334013,,0
BirminghamOpen2016,Birmingham Open 2016,United Kingdom,2016-12-17,2016,12,17,-1.889798,52.495859,,0
BirminghamSpring2025,Birmingham Spring 2025,United Kingdom,2025-04-12,2025,4,12,-1.926705,52.448009,,0
BirminghamSummer2024,Birmingham Summer 2024,United Kingdom,2024-08-17,2024,8,17,-1.926705,52.448009,,0
BishopsStortfordAutumnBBO2022,Bishop's Stortford Autumn - British Blind Off 2022,United Kingdom,2022-10-15,2022,10,15,0.184085,51.874007,,0
BishopsStortfordSpringBBO2023,Bishop's Stortford Spring - British Blind Off 2023,United Kingdom,2023-03-11,2023,3,11,0.184085,51.874007,,0
BissextoFortaleza2020,Bissexto Fortaleza 2020,Brazil,2020-02-29,2020,2,29,-38.550338,-3.755978,,0
BitCubeOpen2017,Bit Cube Open 2017,India,2017-09-09,2017,9,9,77.276754,11.496197,,0
BITSPilaniCubeOpen2024,BITS Pilani Cube Open 2024,India,2024-11-23,2024,11,23,75.589343,28.364455,,0
BITSPilaniCubeOpen2025,BITS Pilani Cube Open 2025,India,2025-09-14,2025,9,14,75.589343,28.364455,,0
BITSPilaniCubeStorm2025,BITS Pilani CubeStorm 2025,India,2025-11-15,2025,11,15,75.589343,28.364455,,0
BiyagamaCubingBlitz2025,Biyagama Cubing Blitz 2025,Sri Lanka,2025-06-14,2025,6,14,80.00622,6.963074,,0
BjerringbroOpen2023,Bjerringbro Open 2023,Denmark,2023-11-18,2023,11,18,9.674576,56.365054,,0
BjorneborgWeekend2023,Björneborg Weekend 2023,Sweden,2023-07-08,2023,7,8,14.248622,59.24115,,0
BjorneborgWinter2023,Björneborg Winter 2023,Sweden,2023-12-02,2023,12,2,14.248622,59.24115,,0
BlackHillsCubeRush2024,Black Hills Cube Rush 2024,USA,2024-03-16,2024,3,16,-103.197908,44.107116,,0
BlackPawninBrest2019,Black Pawn in Brest 2019,Belarus,2019-11-02,2019,11,2,23.73871,52.092561,,0
BlackPawninBrest2020,Black Pawn in Brest 2020,Belarus,2020-11-07,2020,11,7,23.749722,52.101953,,0
BlackUnicornBudapest2023,Black Unicorn Budapest 2023,Hungary,2023-12-31,2023,12,31,19.120701,47.470476,,0
BlagoevgradOpen2026,Blagoevgrad Open 2026,Bulgaria,2026-04-25,2026,4,25,23.095327,42.012307,,0
BlandedeBolsjeriLejre2023,Blandede Bolsjer i Lejre 2023,Denmark,2023-07-22,2023,7,22,11.97494,55.604358,,0
BLDBLDBinningen2026,BL&D BLD Binningen 2026,Switzerland,2026-02-28,2026,2,28,7.575023,47.537122,,0
BLDepok2023,BLDepok 2023,Indonesia,2023-06-10,2023,6,10,106.829569,-6.365221,,0
BLDOpenFurth2026,BLD Open Fürth 2026,Germany,2026-04-11,2026,4,11,10.956858,49.479513,,0
BlenkirWankaCube2024,Blenkir Wanka Cube 2024,Peru,2024-06-08,2024,6,8,-75.205674,-12.095955,,0
BlindandFuninLandvetter2024,Blind and Fun in Landvetter 2024,Sweden,2024-04-13,2024,4,13,12.212388,57.68659,,0
BlindandFunLandvetterSummer2024,Blind and Fun Landvetter Summer 2024,Sweden,2024-08-18,2024,8,18,12.212388,57.68659,,0
BlindandWhatnot2016,Blind and Whatnot 2016,USA,2016-02-20,2016,2,20,-89.519709,43.100079,,0
BlindConVenteira2026,BlindCon Venteira 2026,Portugal,2026-01-24,2026,1,24,-9.231474,38.755987,,0
BlindFaithDenver2024,Blind Faith Denver 2024,USA,2024-05-11,2024,5,11,-105.005666,39.743275,,0
BlindinAveiro2024,Blind in Aveiro 2024,Portugal,2024-11-23,2024,11,23,-8.655417,40.629513,,0
BlindinAveiro2025,Blind in Aveiro 2025,Portugal,2025-03-08,2025,3,8,-8.655417,40.629513,,0
BlindinAveiro2026,Blind in Aveiro 2026,Portugal,2026-03-14,2026,3,14,-8.657454,40.638399,,0
BlindintheWaterTower2019,Blind in the Water Tower 2019,Sweden,2019-11-17,2019,11,17,16.1694,58.584619,,0
BlindIsBackLA2022,Blind Is Back LA 2022,USA,2022-06-26,2022,6,26,-118.443197,34.06917,,0
BlindLeagueDobrejoviceFinal2026,Blind League Dobřejovice Final: Freestone 2026,Czech Republic,2026-12-19,2026,12,19,14.580686,49.983233,,0
BlindLeagueDobrejoviceI2026,Blind League Dobřejovice I: Hearthborn 2026,Czech Republic,2026-02-28,2026,2,28,14.580686,49.983233,,0
BlindLeagueDobrejoviceII2026,Blind League Dobřejovice II: Crownrise 2026,Czech Republic,2026-04-25,2026,4,25,14.580686,49.983233,,0
BlindLeagueDobrejoviceIII2026,Blind League Dobřejovice III: Brightscript 2026,Czech Republic,2026-06-27,2026,6,27,14.580686,49.983233,,0
BlindLeagueDobrejoviceIV2026,Blind League Dobřejovice IV: Darkveil 2026,Czech Republic,2026-08-08,2026,8,8,14.580686,49.983233,,0
BlindLeagueDobrejoviceV2026,Blind League Dobřejovice V: Uprise 2026,Czech Republic,2026-11-21,2026,11,21,14.580686,49.983233,,0
BlindMadrid2025,Blind Madrid 2025,Spain,2025-10-25,2025,10,25,-3.673562,40.505187,,0
BlindMadrid2026,Blind Madrid 2026,Spain,2026-03-07,2026,3,7,-3.673562,40.505187,,0
BlindMarathoninRzeszow2025,Blind Marathon in Rzeszów 2025,Poland,2025-10-11,2025,10,11,22.048248,50.027822,,0
BlindmasLandvetter2024,Blindmas Landvetter 2024,Sweden,2024-12-14,2024,12,14,12.212388,57.68659,,0
BlindNFeetWisconsin2019,Blind N' Feet Wisconsin 2019,USA,2019-06-15,2019,6,15,-89.448886,43.19283,,0
BlindOpen2011,Blind Open 2011,France,2011-08-06,2011,8,6,-1.679137,47.188612,,0
BlindowyPiatekwGdansku2025,Blindowy Piątkowy Wieczór w Gdańsku 2025,Poland,2025-10-24,2025,10,24,18.580823,54.391554,,0
BlindTillNineinVietnam2024,Blind Till Nine in Vietnam 2024,Vietnam,2024-08-10,2024,8,10,105.898761,21.027449,,0
BlitarCubeFasting2017,Blitar Cube Fasting 2017,Indonesia,2017-06-11,2017,6,11,112.164624,-8.100861,,0
BlithCubeOpen2023,BlithCube Open 2023,India,2023-02-18,2023,2,18,72.684559,23.213133,,0
BlizzardBlitzNY2025,Blizzard Blitz NY 2025,USA,2025-02-15,2025,2,15,-77.492547,43.085943,,0
BlizzardTown2014,Blizzard Town 2014,USA,2014-01-11,2014,1,11,-83.732675,42.307899,,0
BloomingtonOpen2024,Bloomington Open 2024,USA,2024-02-24,2024,2,24,-86.545047,39.16889,,0
BlueCubed2018,Blue Cubed 2018,USA,2018-08-05,2018,8,5,-70.131757,44.638706,,0
BluegrassBash2023,Bluegrass Bash 2023,USA,2023-04-02,2023,4,2,-85.582914,38.254149,,0
BluegrassFall2022,Bluegrass Fall 2022,USA,2022-09-24,2022,9,24,-84.303427,37.73081,,0
BluegrassSpring2017,Bluegrass Spring 2017,USA,2017-03-04,2017,3,4,-84.400758,37.992228,,0
BluegrassSpring2022,Bluegrass Spring 2022,USA,2022-06-11,2022,6,11,-84.303427,37.73081,,0
BlueRidgeMountains2020,Blue Ridge Mountains 2020,USA,2020-02-29,2020,2,29,-82.460952,35.318727,,0
BlueWaterBridgeOpen2022,Blue Water Bridge Open 2022,USA,2022-06-04,2022,6,4,-82.427283,42.998338,,0
BlueWaterWinter2019,Blue Water Winter 2019,USA,2019-03-09,2019,3,9,-82.425889,42.979007,,0
BMME3x3Day2023,BMME 3x3 Day 2023,Austria,2023-09-23,2023,9,23,16.453463,48.245492,,0
BoardsCubesVenteira2025,Boards & Cubes Venteira 2025,Portugal,2025-05-30,2025,5,30,-9.231474,38.755987,,0
BoardsCubesVenteiraCC2025,Boards & Cubes Venteira - Cubing Clash 2025,Portugal,2025-12-20,2025,12,20,-9.231474,38.755987,,0
BoardsCubesVenteiraII2025,Boards & Cubes Venteira II 2025,Portugal,2025-07-18,2025,7,18,-9.231474,38.755987,,0
BoardsCubesVenteiraIII2025,Boards & Cubes Venteira III 2025,Portugal,2025-11-14,2025,11,14,-9.231474,38.755987,,0
BoardsCubesVenteiraMM2025,Boards & Cubes Venteira - Multi Madness 2025,Portugal,2025-09-20,2025,9,20,-9.231474,38.755987,,0
BoardsCubesVenteiraPM2025,Boards & Cubes Venteira - Parity Madness 2025,Portugal,2025-10-18,2025,10,18,-9.231474,38.755987,,0
BOB2017,BOB 2017,Brazil,2017-07-15,2017,7,15,-47.886483,-15.779337,,0
BobcatBattle2019,Bobcat Battle 2019,USA,2019-11-16,2019,11,16,-115.092063,36.013169,,0
BobcatBattle2023,Bobcat Battle 2023,USA,2023-04-01,2023,4,1,-115.092063,36.013169,,0
BobcatBattleFall2023,Bobcat Battle Fall 2023,USA,2023-10-21,2023,10,21,-115.092063,36.013169,,0
BobcatBattleNewcomers2024,Bobcat Battle Newcomers 2024,USA,2024-03-23,2024,3,23,-115.092063,36.013169,,0
Bodoco2018,Bodocó Open 2018,Brazil,2018-09-29,2018,9,29,-39.942405,-7.780798,,0
Bodoco2019,Bodocó Open 2019,Brazil,2019-10-05,2019,10,5,-39.937922,-7.779144,,0
BodocoOpen2022,Bodocó Open 2022,Brazil,2022-12-03,2022,12,3,-39.933727,-7.778228,,0
BodocoOpen2023,Bodocó Open 2023,Brazil,2023-12-09,2023,12,9,-39.933727,-7.778228,,0
BodocoOpen2025,Bodocó Open 2025,Brazil,2025-10-18,2025,10,18,-39.933727,-7.778228,,0
BogorComeback2019,Bogor Comeback 2019,Indonesia,2019-04-06,2019,4,6,106.788346,-6.559999,,0
BogoroditskOpen2021,Bogoroditsk Open 2021,Russia,2021-05-29,2021,5,29,38.124662,53.769902,,0
BogorOpen2011,Bogor Open 2011,Indonesia,2011-01-04,2011,1,4,106.804765,-6.589845,,0
BogorOpen2013,Bogor Open 2013,Indonesia,2013-01-10,2013,1,10,106.79744,-6.59654,,0
BogorOpen2017,Bogor Open 2017,Indonesia,2017-02-11,2017,2,11,106.817837,-6.621626,,0
BogorOpen2018,Bogor Open 2018,Indonesia,2018-01-13,2018,1,13,106.783922,-6.595642,,0
BogorRevival2025,Balam Cubes Bogor Revival 2025,Indonesia,2025-11-08,2025,11,8,106.787571,-6.592913,,0
BogotaChampionship2019,Bogotá Championship 2019,Colombia,2019-07-19,2019,7,19,-74.068254,4.618818,,0
BogotaCubico2014,Bogotá Cúbico 2014,Colombia,2014-03-15,2014,3,15,-74.154936,4.63086,,0
BogotaCubico2015,Bogotá Cúbico 2015,Colombia,2015-06-20,2015,6,20,-74.145988,4.640231,,0
BogotaFreeComicCubing2019,Bogotá Free Comic Cubing 2019,Colombia,2019-02-02,2019,2,2,-74.111516,4.710522,,0
BogotaNoDuerme2024,Bogotá No Duerme 2024,Colombia,2024-12-13,2024,12,13,-74.143363,4.644903,,0
BogotaOpen2011,2nd Bogota Open 2011,Colombia,2011-08-06,2011,8,6,-74.09378,4.54999,,0
BogotaOpen2021,Bogotá Open 2021,Colombia,2021-12-18,2021,12,18,-74.06767,4.619338,,0
BogotaWinterCube2018,Bogotá Winter Cube 2018,Colombia,2018-03-10,2018,3,10,-74.008066,4.660308,,0
BogotaWinterCubeTheReturn2023,Bogotá Winter Cube The Return 2023,Colombia,2023-02-04,2023,2,4,-74.147222,4.643669,,0
BoholOpen2020,Bohol Open 2020,Philippines,2020-05-01,2020,5,1,124.363579,9.648756,,0
BoholSpeedcubingOpen2023,Bohol Speedcubing Open 2023,Philippines,2023-12-28,2023,12,28,123.855185,9.641929,,0
Boise2019,Boise 2019,USA,2019-11-02,2019,11,2,-116.216517,43.621184,,0
BoiseOneHandedBlitz2025,Boise One-Handed Blitz 2025,USA,2025-08-02,2025,8,2,-116.355107,43.589026,,0
BoiseSpring2020,Boise Spring 2020,USA,2020-04-11,2020,4,11,-116.216517,43.621184,,0
BojacaCundinamarca2026,Bojacá Cundinamarca 2026,Colombia,2026-03-14,2026,3,14,-74.34107,4.7304,,0
BoldSolvinBloemfontein2025,Bold Solvin' Bloemfontein 2025,South Africa,2025-07-12,2025,7,12,26.206188,-29.136664,,0
BoliviaCubingTourCBBA2024,Bolivia Cubing Tour - CBBA 2024,Bolivia,2024-01-25,2024,1,25,-66.15363,-17.397526,,0
BoliviaCubingTourLPZ2024,Bolivia Cubing Tour - LPZ 2024,Bolivia,2024-01-20,2024,1,20,-68.144868,-16.490497,,0
BoliviaCubingTourOruro2024,Bolivia Cubing Tour - Oruro 2024,Bolivia,2024-01-23,2024,1,23,-67.111192,-17.959827,,0
BoliviaCubingTourSCZ2024,Bolivia Cubing Tour - SCZ 2024,Bolivia,2024-01-27,2024,1,27,-63.154762,-17.785677,,0
BoliviaCubingTourSCZ2025,Bolivia Cubing Tour - SCZ 2025,Bolivia,2025-01-19,2025,1,19,-63.16504,-17.760442,,0
BoliviaCubingTourSucre2025,Bolivia Cubing Tour - Sucre 2025,Bolivia,2025-01-21,2025,1,21,-65.261302,-19.029323,,0
BoliviaCubingTourTarija2025,Bolivia Cubing Tour - Tarija 2025,Bolivia,2025-01-25,2025,1,25,-64.742351,-21.52565,,0
BoliviaNationals2016,Bolivia Nationals 2016,Bolivia,2016-07-01,2016,7,1,-66.136877,-17.370818,BO,1
BoliviaNationals2018,Bolivia Nationals 2018,Bolivia,2018-07-05,2018,7,5,-63.202518,-17.768251,BO,1
BoliviaNationals2019,Bolivia Nationals 2019,Bolivia,2019-12-06,2019,12,6,-66.156423,-17.35437,BO,1
BoliviaNationals2023,Bolivia Nationals 2023,Bolivia,2023-07-07,2023,7,7,-68.085791,-16.540759,BO,1
BoliviaNationals2024,Bolivia Nationals 2024,Bolivia,2024-12-06,2024,12,6,-63.178094,-17.784032,BO,1
BoliviaNationalsFMC2024,Bolivia Nationals FMC 2024,Bolivia,2024-11-24,2024,11,24,-63.178094,-17.784032,BO,1
BoliviaNationalsFMC2025,Bolivia Nationals FMC 2025,Bolivia,2025-12-14,2025,12,14,-66.164182,-17.413602,BO,1
BoliviaTourPotosi2025,Bolivia Cubing Tour - Potosí 2025,Bolivia,2025-01-23,2025,1,23,-65.757546,-19.585337,,0
BolognaBackfromHolidays2021,Bologna Back from Holidays 2021,Italy,2021-08-28,2021,8,28,11.470547,44.509882,,0
BolognaNewYear2022,Bologna New Year 2022,Italy,2022-01-02,2022,1,2,11.470547,44.509882,,0
BolognaNxNSpring2019,Bologna NxN Spring 2019,Italy,2019-04-06,2019,4,6,11.470547,44.509882,,0
BolognaSummerOpen2021,Bologna Summer Open 2021,Italy,2021-07-31,2021,7,31,11.470547,44.509882,,0
BolognaWinterMadness2020,Bologna Winter Madness 2020,Italy,2020-02-15,2020,2,15,11.470547,44.509882,,0
BoltonSpring2023,Bolton Spring 2023,United Kingdom,2023-03-18,2023,3,18,-2.454446,53.579525,,0
BoltonSpring2024,Bolton Spring 2024,United Kingdom,2024-04-06,2024,4,6,-2.454446,53.579525,,0
BoltonSpring2025,Bolton Spring 2025,United Kingdom,2025-04-05,2025,4,5,-2.454446,53.579525,,0
BoltonSpring2026,Bolton Spring 2026,United Kingdom,2026-03-28,2026,3,28,-2.454446,53.579525,,0
BoltonSummer2023,Bolton Summer 2023,United Kingdom,2023-08-05,2023,8,5,-2.454446,53.579525,,0
BoltonSummer2024,Bolton Summer 2024,United Kingdom,2024-06-29,2024,6,29,-2.454446,53.579525,,0
BombayOpen2013,Bombay Open 2013,India,2013-12-28,2013,12,28,72.856113,19.021307,,0
BomViverOpen2024,Bom Viver Open 2024,Brazil,2024-05-01,2024,5,1,-46.604271,-23.643631,,0
BONDOpen2015,B.O.N.D. Open 2015,Slovakia,2015-01-31,2015,1,31,17.126159,48.168675,,0
BONDOpen2016,B.O.N.D. Open 2016,Slovakia,2016-02-06,2016,2,6,17.126159,48.168675,,0
BONDOpen2017,B.O.N.D. Open 2017,Slovakia,2017-02-04,2017,2,4,17.126159,48.168675,,0
BonifacioMemorial2018,Bonifacio Memorial 2018,Philippines,2018-11-30,2018,11,30,123.891932,10.310405,,0
BooksandCubesatLiszt2024,Books and Cubes at Liszt 2024,Romania,2024-11-23,2024,11,23,26.089951,44.449479,,0
BoqueteBigCubes2022,Boquete Big Cubes 2022,Panama,2022-06-18,2022,6,18,-82.439515,8.722187,,0
BoqueteBigCubes2026,Boquete Big Cubes 2026,Panama,2026-02-28,2026,2,28,-82.439029,8.756231,,0
BoraBoraBarraOpen2023,Bora Bora Barra Open 2023,Brazil,2023-06-17,2023,6,17,-43.388617,-22.972601,,0
BoraBoraBarraSpring2024,Bora Bora Barra Spring 2024,Brazil,2024-10-12,2024,10,12,-43.388617,-22.972601,,0
BoraBoraBarraSummer2024,Bora Bora Barra Summer 2024,Brazil,2024-02-24,2024,2,24,-43.388617,-22.972601,,0
BoraBoraQuickRio2025,Bora Bora Quick Rio 2025,Brazil,2025-09-21,2025,9,21,-43.388621,-22.972903,,0
BoraBoraQuickRio2026,Bora Bora Quick Rio 2026,Brazil,2026-02-07,2026,2,7,-43.388837,-22.972326,,0
BorlangeOpen2024,Borlänge Open 2024,Sweden,2024-03-16,2024,3,16,15.440047,60.480849,,0
Borneo2010,Borneo Championship 2010,Indonesia,2010-11-28,2010,11,28,114.589203,-3.328499,,0
Borneo2012,Borneo Championship 2012,Indonesia,2012-01-21,2012,1,21,117.153801,-0.502183,,0
BorneoChampionship2017,Borneo Championship 2017,Malaysia,2017-08-12,2017,8,12,116.065047,5.958303,,0
BornholmOpen2023,Bornholm Open 2023,Denmark,2023-05-14,2023,5,14,14.707929,55.101775,,0
BornholmOpen2024,Bornholm Open 2024,Denmark,2024-05-05,2024,5,5,14.707929,55.101775,,0
BornholmOpen2025,Bornholm Open 2025,Denmark,2025-05-04,2025,5,4,14.707268,55.10185,,0
BornholmOpen2026,Bornholm Open 2026,Denmark,2026-05-03,2026,5,3,14.707268,55.10185,,0
BorovanyEndofSummer2023,Borovany End of Summer 2023,Czech Republic,2023-09-02,2023,9,2,14.640917,48.898612,,0
BorupgaardAutumn2021,Borupgaard Autumn 2021,Denmark,2021-11-13,2021,11,13,12.382995,55.735684,,0
BosniaandHerzegovinaOpen2016,Bosnia and Herzegovina Open 2016,Bosnia and Herzegovina,2016-04-23,2016,4,23,17.183538,44.769576,BA,1
BosquePlazaalCubo2024,Bosque Plaza al Cubo 2024,Colombia,2024-03-09,2024,3,9,-75.565265,6.268833,,0
BothellSpring2022,Bothell Spring 2022,USA,2022-04-23,2022,4,23,-122.218318,47.762441,,0
BothellSpringOpen2023,Bothell Spring Open 2023,USA,2023-03-17,2023,3,17,-122.218318,47.762441,,0
BothellSummer2023,Bothell Summer 2023,USA,2023-07-08,2023,7,8,-122.218318,47.762441,,0
BotosaniCubeDay2018,Botosani Cube Day 2018,Romania,2018-09-15,2018,9,15,26.665841,47.747557,,0
BotosaniCubing2023,Botosani Cubing 2023,Romania,2023-08-05,2023,8,5,26.687907,47.75291,,0
BotosaniRubikOpen2016,Botosani Rubik Open 2016,Romania,2016-09-10,2016,9,10,26.665645,47.737173,,0
BotosaniRubikOpen2017,Botosani Rubik Open 2017,Romania,2017-09-02,2017,9,2,26.665841,47.747557,,0
BouillonCubePautosJeux2025,Bouillon Cube Pau'tos Jeux 2025,France,2025-04-12,2025,4,12,-0.3784,43.3043,,0
Boulder2008,Boulder 2008,USA,2008-09-20,2008,9,20,-105.266394,40.005171,,0
Boulder2009,Boulder 2009,USA,2009-09-19,2009,9,19,-105.266394,40.005171,,0
BoulderHolidayBash2025,Boulder Holiday Bash 2025,USA,2025-01-04,2025,1,4,-105.284407,40.05513,,0
BowlingGreen2025,Bowling Green 2025,USA,2025-03-30,2025,3,30,-83.64089,41.377549,,0
BowlingGreenFall2025,Bowling Green Fall 2025,USA,2025-11-16,2025,11,16,-83.64089,41.377549,,0
BowlingGreenSpring2026,Bowling Green Spring 2026,USA,2026-03-28,2026,3,28,-83.6411,41.37705,,0
BoxHillBigBlindBonanza2019,Box Hill Big Blind Bonanza 2019,Australia,2019-09-14,2019,9,14,145.115822,-37.814717,,0
BoyaquiraTunja2023,Boyaquirá Tunja 2023,Colombia,2023-06-03,2023,6,3,-73.360036,5.533636,,0
Bozeman2020,Bozeman 2020,USA,2020-04-18,2020,4,18,-111.042618,45.678787,,0
BozemanCubing2023,Bozeman Cubing 2023,USA,2023-10-29,2023,10,29,-111.087328,45.677749,,0
BozemanCubing2024,Bozeman Cubing 2024,USA,2024-04-20,2024,4,20,-111.08736,45.677841,,0
BozenOpen2026,Bozen Open 2026,Italy,2026-02-28,2026,2,28,11.339601,46.504353,,0
BPCubeDay2014,BP Cube Day 2014,Italy,2014-04-05,2014,4,5,10.794668,45.157991,,0
BPPCF2025,Bangkok Paradise Place Cube Fest 2025,Thailand,2025-09-13,2025,9,13,100.647817,13.690031,,0
BQHSSpringOpen2025,BQHS Spring Open 2025,Taiwan,2025-04-13,2025,4,13,121.458637,25.012262,,0
BrailaRubiksDay2014,Braila Rubik's Day 2014,Romania,2014-10-04,2014,10,4,27.937817,45.230672,,0
BrainStudio2014,Brain Studio Cube Open 2014,India,2014-11-15,2014,11,15,77.5447,12.902394,,0
BrainStudioCubeOpen2015,Brain Studio Cube Open 2015,India,2015-08-29,2015,8,29,77.544785,12.902561,,0
BrainStudioWinter2015,Brain Studio Winter Open 2015,India,2015-12-25,2015,12,25,77.548602,12.908767,,0
BranchburgOpen2019,Branchburg Open 2019,USA,2019-11-02,2019,11,2,-74.713182,40.574104,,0
BrantfordFall2025,Brantford Fall 2025,Canada,2025-09-13,2025,9,13,-80.23607,43.181418,,0
Brasil7SquaringOpen2025,Brasil Nihon Kiin 7-Squaring Open 2025,Brazil,2025-01-12,2025,1,12,-46.639969,-23.583323,,0
Brasileiro2013,Campeonato Brasileiro de Cubo Mágico 2013,Brazil,2013-07-19,2013,7,19,-46.312179,-23.976214,BR,1
Brasileiro2016,Brasileiro 2016,Brazil,2016-07-22,2016,7,22,-46.321809,-23.947302,BR,1
Brasileiro2017,Brasileiro 2017,Brazil,2017-06-16,2017,6,16,-47.928995,-15.822173,BR,1
Brasileiro2018,Campeonato Brasileiro 2018,Brazil,2018-07-20,2018,7,20,-48.277539,-18.957238,BR,1
BrasileiroInverno2014,Brasileiro Etapa de Inverno 2014,Brazil,2014-07-25,2014,7,25,-46.311943,-23.9764,BR,1
BrasileiroVerao2014,Brasileiro Etapa de Verão 2014,Brazil,2014-01-31,2014,1,31,-46.683568,-23.727761,,0
BrasiliaAutumn2022,Brasília Autumn 2022,Brazil,2022-05-14,2022,5,14,-47.938729,-15.783034,,0
BrasiliaBigsBlind2023,Brasília Bigs & Blind 2023,Brazil,2023-03-11,2023,3,11,-47.762041,-15.903782,,0
BrasiliaBigsBlind2024,Brasília Bigs & Blind 2024,Brazil,2024-02-03,2024,2,3,-47.762041,-15.903782,,0
BrasiliaBigsBlind2025,Brasília Bigs & Blind 2025,Brazil,2025-10-04,2025,10,4,-47.77944,-15.901537,,0
BrasiliaClosing2019,Brasília Closing 2019,Brazil,2019-12-28,2019,12,28,-47.806808,-15.650789,,0
BrasiliaOpen2009,Brasília Open 2009,Brazil,2009-07-18,2009,7,18,-48.029479,-15.864425,,0
BrasiliaOpen2014,Brasilia Open 2014,Brazil,2014-05-17,2014,5,17,-47.892,-15.796703,,0
BrasiliaOpen2015,Brasilia Open 2015,Brazil,2015-05-22,2015,5,22,-47.892101,-15.796354,,0
BrasiliaOpen2016,Brasília Open 2016,Brazil,2016-05-28,2016,5,28,-47.835055,-15.818616,,0
BrasiliaOpen2018,Brasília Open 2018,Brazil,2018-05-26,2018,5,26,-47.875181,-15.817997,,0
BrasiliaOpen2020,Brasília Open 2020,Brazil,2020-04-25,2020,4,25,-47.875181,-15.817997,,0
BrasiliaSpring2015,Brasilia Spring 2015,Brazil,2015-10-24,2015,10,24,-47.928605,-15.82243,,0
BrasiliaSpring2016,Brasília Spring 2016,Brazil,2016-11-26,2016,11,26,-47.928773,-15.822291,,0
BrasiliaSpring2017,Brasília Spring 2017,Brazil,2017-12-02,2017,12,2,-47.928765,-15.822291,,0
BrasiliaSpring2018,Brasília Spring 2018,Brazil,2018-11-30,2018,11,30,-47.92907,-15.822108,,0
BrasiliaSpring2025,Brasília Spring 2025,Brazil,2025-11-01,2025,11,1,-47.889057,-15.797779,,0
BrasiliaWinter2018,Brasília Winter 2018,Brazil,2018-08-25,2018,8,25,-48.129131,-15.793615,,0
BrasiliaWinter2019,Brasília Winter 2019,Brazil,2019-08-17,2019,8,17,-47.922886,-15.820216,,0
BrasilNihonClockiinOpen2024,Brasil Nihon Clockiin Open 2024,Brazil,2024-07-14,2024,7,14,-46.639969,-23.583323,,0
BrasovFunkyCubes2023,Brasov Funky Cubes 2023,Romania,2023-08-19,2023,8,19,25.616813,45.640905,,0
BrasovRubiksOpen2015,Brasov Rubik's Open 2015,Romania,2015-05-24,2015,5,24,25.625429,45.644925,,0
BratislavaAutumn2023,Bratislava Autumn 2023,Slovakia,2023-12-02,2023,12,2,17.115293,48.151962,,0
BratislavaBLDOpen2023,Bratislava BLD Open 2023,Slovakia,2023-03-25,2023,3,25,17.087172,48.161795,,0
BratislavaChristmasCubing2022,Bratislava Christmas Cubing 2022,Slovakia,2022-12-16,2022,12,16,17.07337,48.149525,,0
